2.120000000000000000e+02 5.320839012714687669e+03 7.391436783065102878e-01 1.257507802016764181e-02 5.507291063444804458e+00
2.130000000000000000e+02 5.323865793669769118e+03 7.549816494400792832e-01 1.270511600280226777e-02 6.963754617904712063e+00
2.140000000000000000e+02 5.326309257159125991e+03 7.721786835110590053e-01 1.283562367245802242e-02 8.433502069470776519e+00
2.150000000000000000e+02 5.328170145178683924e+03 7.907614346241668146e-01 1.296658868408037332e-02 9.915936560212712081e+00
2.160000000000000000e+02 5.329434343072452066e+03 8.107721478538921778e-01 1.309799844874113064e-02 1.141045393488343862e+01
2.170000000000000000e+02 5.330102593030384014e+03 8.322374602761442031e-01 1.322984012544067660e-02 1.291642788704559841e+01
2.180000000000000000e+02 5.330175637483021092e+03 8.551840006167467090e-01 1.336210061368145810e-02 1.443334367212191083e+01
2.190000000000000000e+02 5.329646790843454255e+03 8.796532460757264804e-01 1.349476654643187896e-02 1.596050840439331608e+01
2.200000000000000000e+02 5.328509367945619488e+03 9.056718090601432181e-01 1.362782428440123192e-02 1.749739276367391483e+01
2.210000000000000000e+02 5.326771540827493482e+03 9.332662940293178222e-01 1.376125991089671013e-02 1.904324472356045561e+01
2.220000000000000000e+02 5.324419197056045050e+03 9.624781543501751413e-01 1.389505922815434912e-02 2.059760953830510744e+01
2.230000000000000000e+02 5.321460509897353404e+03 9.933265507117617910e-01 1.402920775441732909e-02 2.215966119353499053e+01
2.240000000000000000e+02 5.317903653325869527e+03 1.025845493052294888e+00 1.416369072272191665e-02 2.372887095989770501e+01
2.250000000000000000e+02 5.313749373724594079e+03 1.060054127344751018e+00 1.429849308067232538e-02 2.530441312703984025e+01
2.260000000000000000e+02 5.308990989925091526e+03 1.095993877544799266e+00 1.443359949192172566e-02 2.688575927349576844e+01
2.270000000000000000e+02 5.303636678287005452e+03 1.133691304046699821e+00 1.456899433898103599e-02 2.847215828390451975e+01
2.280000000000000000e+02 5.297687187664171688e+03 1.173165532251028154e+00 1.470466172746765290e-02 3.006293348461519344e+01
2.290000000000000000e+02 5.291150696109503770e+03 1.214450537842704847e+00 1.484058549225938939e-02 3.165740836163694993e+01
